id|iso_country|slug_place|latitude|longitude|nearest_iata_code|kdtree_dist_ns_cities_id
cu:ciego de ávila|cu|Ciego de Ávila|21.844354392507825|-78.76514245151814|AVI|0.005429017034393662|
es:costa de los pinos|es|Costa de los Pinos|39.63572042007331|3.4184646606445317|MAH|0.7598519986582793|
es:cedeira|es|Cedeira|43.66602219476107|-8.049804537823007|LCG|0.4999555936165574|
es:cala figuera|es|Cala Figuera|39.330158|3.168553|PMI|0.5710198790055749|
ar:colón|ar|Colón|-32.21806119446975|-58.135545183523604|STY|0.8444086157394469|
ar:concordia|ar|Concordia|-31.39292202932701|-58.0169066019111|STY|0.048277857301328185|
za:oudtshoorn|za|Oudtshoorn|-33.6007225|22.202634699999976|OUH|0.024270509890391076|
za:plettenberg bay|za|Plettenberg Bay|-34.05748920000001|23.364492499999983|PBZ|0.008570472150959149|
za:hermanus|za|Hermanus|-34.4092004|19.25044360000004|CPT|0.95092864934294|
za:beacon bay|za|Beacon Bay|-32.96904947834769|27.945174146443605|ELS|0.07518015552614923|
es:daimiel|es|Daimiel|39.0699215|-3.6141818999999487|VDE|0.4396195769411365|
ar:cariló|ar|Cariló|-37.161141027113814|-56.89969884216816|VGL|0.13759688722703314|
es:cala san vicente|es|Cala San Vicente|39.07576|1.591449|IBZ|0.2303341203577968|
pe:poroy|pe|Poroy|-13.500812667784036|-72.04319000244142|CUZ|0.07499738319673692|
es:estellencs|es|Estellencs|39.652477|2.480662|CM5|0.15474348894115084|
co:yopal|co|Yopal|5.348903|-72.40052300000002|EYP|0.005798184026040598|
co:florencia caquetá|co|Florencia, Caquetá|1.6213625765118707|-75.61489498991068|FLA|0.01209294057666339|
es:fuencaliente|es|Fuencaliente|28.496453927665872|-17.84385681152344|GMZ|0.8352364680794185|
es:fornalutx|es|Fornalutx|39.782242|2.740966|PMI|0.23121869015012284|
es:el cotillo|es|El Cotillo|28.68298280232846|-14.005336761474611|FUE|0.32782273000481604|
es:la pared|es|La Pared|28.21123913340278|-14.20463562011719|FUE|0.2110601207524918|
mx:guerrero negro|mx|Guerrero Negro|27.97262602159016|-114.03610361918939|BHL|1.083803177892487|
es:figueres|es|Figueres|42.26550659999999|2.9581046000000697|GRO|0.3170766954736089|
ar:garupá|ar|Garupá|-27.454640899007494|-55.86107098098228|VDR|0.06829131833753559|
es:guadix|es|Guadix|37.3011351|-3.140325599999983|GRX|0.4650463283022309|
cl:coyhaique|cl|Coyhaique|-45.56748354267024|-72.05657178419642|GXQ|0.013661974131135034|
es:haría|es|Haría|29.149162902015703|-13.498420715332031|ACE|0.18441637487945725|
es:inca|es|Inca|39.717774|2.907547|PMI|0.2969904029411382|
cr:esterillos|cr|Esterillos|9.528615|-84.489278|LIO|0.24684994492403373|
cr:puntarenas|cr|Puntarenas|9.9778439|-84.82942109999999|JAP|0.008711625130830038|
es:cazorla|es|Cazorla|37.9124527|-3.0038121000000046|GRX|0.9468183108937533|
pe:juliaca|pe|Juliaca|-15.486422731455649|-70.12597427121365|JUL|0.0195208424283811|
za:jozini|za|Jozini|-27.4293515|32.06506969999998|HLW|0.6421668431882392|
es:los cancajos|es|Los Cancajos|28.648264535669917|-17.75845527648926|GMZ|0.8521154476093841|
co:leticia|co|Leticia|-4.210149608051278|-69.93484497070314|LET|0.01111775825402357|
es:viveiro|es|Viveiro|43.6642649|-7.5945348000000195|LCG|0.8905761167822874|
es:palamos|es|Palamos|41.8505066|3.129816099999971|GRO|0.33424219440890546|
es:areyns de mar|es|Areyns de Mar|41.58322161171842|2.556381225585938|CE5|0.11672051911894522|
es:sant pol de mar|es|Sant Pol de Mar|41.6039431|2.6244208000000526|CE5|0.04559990603329625|
es:san javier|es|San Javier|37.8054749|-0.8379313000000366|MJV|0.3402398213755666|
za:kruger national park|za|Kruger National Park|-24.745502281940603|31.058286865827085|HDS|0.4080398651354573|
za:vaalwater|za|Vaalwater|-24.298507239492462|28.12099831178785|PTG|1.1188916557308|
ar:lanús|ar|Lanús|-34.703431559745106|-58.392765309575154|BUE|0.10104255067049285|
mx:monclova|mx|Monclova|26.902476886279832|-101.40930175781251|LOV|0.010981227233117584|
pe:lake titicaca|pe|Lake Titicaca|-15.908508237156719|-69.35119628906251|JUL|0.8883075335792439|
es:mazagon|es|Mazagon|37.1369251|-6.828392000000008|XRY|0.8259243209725806|
es:sotogrande|es|Sotogrande|36.295204533693536|-5.2947235107421875|GIB|0.1829124248161635|
es:tres cantos|es|Tres cantos|40.622277115363914|-3.7008530047145882|BJ1|0.17732058067022072|
es:collado villalba|es|Collado Villalba|40.6308775|-4.005560500000001|SL4|0.14676406753222618|
es:valdemoro|es|Valdemoro|40.1912403|-3.6740181999999777|MAD|0.20897040583616405|
ar:san rafael|ar|San Rafael|-34.61923961159946|-68.33461566333426|AFA|0.019284543668627526|
es:archena|es|Archena|38.11677350000001|-1.3011430999999902|MJV|0.2190820644869399|
za:hazyview|za|Hazyview|-25.0519121|31.136671500000034|SZK|0.45334519302472887|
za:emalahleni|za|Emalahleni|-25.87658114419431|29.198001790791757|ZEC|0.6741459467069536|
ar:miramar|ar|Miramar|-38.26783079180215|-57.84178357204344|MDQ|0.3745183194840927|
za:vaalkop dam|za|Vaalkop Dam|-25.313421|27.46154999999999|NTY|0.36573990340266527|
es:montilla|es|Montilla|37.5877237|-4.637286600000039|ODB|0.3209957664537686|
es:la oliva|es|La Oliva|28.615267765944424|-13.92448425292969|FUE|0.2872196985315614|
cu:pinar del río|cu|Pinar del Río|22.425290960936863|-83.6922614186413|C09|0.07172575021806447|
es:paguera|es|Paguera|39.53860167105348|2.4514961242675786|CM5|0.14696221942967985|
es:masella|es|Masella|42.3515178|1.9024443000000701|ALV|0.41352142195947134|
es:llavorsi|es|Llavorsi|42.495852|1.2100295000000187|ALV|0.3064985697751924|
es:port ainé|es|Port Ainé|42.4498132|1.2258022999999412|ALV|0.2949980808065775|
es:las playitas|es|Las Playitas|28.22848250383671|-13.982677459716799|FUE|0.14835344922180796|
es:can pastilla|es|Can Pastilla|39.53747639330638|2.7148246765136723|PMI|0.07220415376392975|
es:las maravillas|es|Las Maravillas|39.52456749089643|2.7462387084960938|PMI|0.10610858819183504|
es:ses cadenes|es|Ses Cadenes|39.51264945075147|2.7549934387207036|PMI|0.11930385150758128|
es:felanitx mallorca|es|Felanitx, Mallorca|39.4696851|3.148296999999957|PMI|0.5080583224827707|
es:son servera mallorca|es|Son Servera, Mallorca|39.6201493|3.360304400000018|PMI|0.7119408851486729|
ar:pinamar|ar|Pinamar|-37.10835430074834|-56.85411125495423|VGL|0.20729004129942263|
mx:puerto progreso|mx|Puerto Progreso|21.29033403449086|-89.66732025146486|MID|0.3276831838779468|
ar:paraná|ar|Paraná|-31.752825793944496|-60.51267970120535|PRA|0.028398122324256255|
es:porto colom|es|Porto Colom|39.415782|3.256477|PMI|0.6255238377880892|
ar:posadas|ar|Posadas|-27.36590046188688|-55.894619707028184|PSS|0.0124996921835388|
es:playa de santiago|es|Playa de Santiago|28.02653070487077|-17.20544815063477|GMZ|0.1128064485480473|
mx:pátzcuaro|mx|Pátzcuaro|19.518195293960623|-101.61289019946709|PT4|0.004603266900016646|
ar:purmamarca|ar|Purmamarca|-23.748072522249814|-65.49864423832524|JUJ|0.46026291619540244|
es:san sebastian de la gomera|es|San Sebastian de La Gomera|28.091366281406945|-17.108459472656254|GMZ|0.004846166458788376|
do:cabrera|do|Cabrera|19.635409805020558|-69.90966592848909|RSJ|0.1669500943797165|
za:madikwe|za|Madikwe |-24.7604347|26.277707299999975|GBE|0.3831993090773549|
es:ojedo|es|Ojedo|43.1632256|-4.607594800000015|S38|0.547877292869871|
co:barichara|co|Barichara|6.630947|-73.1811963|CO_0762|0.041874322235599844|
es:sant elm|es|Sant Elm|39.580949|2.35081|CM5|0.24883602733060978|
es:santa catalina|es|Santa Catalina|28.176592721900406|-17.18072891235352|GMZ|0.1084915710883498|
ar:tandil|ar|Tandil|-37.3238205399637|-59.13664990919643|MDQ|1.697167523250501|
es:iglesuela del cid|es|Iglesuela del Cid|40.48116484751599|-0.3216934204101563|VLC|0.9992378714968824|
es:ocaña|es|Ocaña|39.94448932676474|-3.4950256347656254|OC1|0.014784648776497189|
co:villa de leyva|co|Villa de Leyva|5.636499|-73.52705800000001|VI1|0.01751050000114238|
es:valle gran rey|es|Valle Gran Rey|28.10113367145248|-17.329387664794925|GMZ|0.21629787277707654|
pe:sacred valley|pe|Sacred Valley|-13.329493803819895|-72.08164215087892|CUZ|0.22405413884554312|
cl:valdivia|cl|Valdivia|-39.81182069255033|-73.21836817776786|ZAL|0.0314990421009477|
es:alora|es|Alora|36.823226|-4.702012|UTL|0.2367994889542212|
es:guardamar del segura|es|Guardamar del Segura|38.10778653627413|-0.6845816684653984|YJE|0.2976299673408285|
es:elda|es|Elda|38.473056|-0.7975|YJE|0.3201299476945096|
es:elche|es|Elche|38.26514122031372|-0.7017517089843751|YJE|0.2128550408101148|
es:manlleu|es|Manlleu|42.000277310068675|2.28416919708252|GRO|0.5376626668138285|
es:santurce|es|Santurce|43.328128|-3.033658599999967|BIO|0.12980404361171902|
es:jerez de los caballeros|es|Jerez de los Caballeros|38.320806|-6.773028|BJZ|0.5932481888889376|
es:miranda de ebro|es|Miranda de Ebro|42.6869753|-2.945067999999992|VIT|0.3197490538439262|
co:barrancabermeja|co|Barrancabermeja|7.0617085|-73.85193190000001|EJA|0.028357383692083786|
mx:cabo san lucas|mx|Cabo San Lucas|22.958393318086348|-109.92370605468751|A06|0.06834731826660392|
es:san roque|es|San Roque|36.250918288153876|-5.359954833984375|GIB|0.11989925636408492|
es:villareal|es|Villareal|39.93536|-0.095275|VLC|0.5437659930751491|
es:peñíscola|es|Peñíscola|40.359684431918566|0.3856691087619595|REU|1.074641665962427|
pe:chivay|pe|Chivay|-15.6388455|-71.60204379999999|SA2|0.05982959661453853|
es:canyamel|es|Canyamel|39.658455|3.439107599999943|MAH|0.7317621840072481|
pa:isla colon|pa|Isla Colon|9.404976|-82.269352|BOC|0.07292687899533172|
za:paarl|za|Paarl|-33.7342304|18.96210910000002|CPT|0.5588867037128306|
za:langebaan|za|Langebaan|-33.09427404412784|18.036033064126972|SDB|0.20383455377086648|
es:carmona-10|es|Carmona|43.254444|-4.359724|S38|0.28507730550150967|
es:motril|es|Motril|36.748975|-3.518036|GRX|0.4213798499228434|
es:cullera|es|Cullera|39.16354673585105|-0.25336921287816955|VLC|0.35331683906089456|
es:foz|es|Foz|43.569452|-7.258042|LCG|1.1863741627614792|
es:costa calma fuerteventura|es|Costa Calma, Fuerteventura|28.161944|-14.228056|FUE|0.2629419459883896|
cu:holguin|cu|Holguin|20.8795129|-76.25949809999997|HOG|0.00848912186389878|
es:humera|es|Humera|40.42914561480308|-3.7855625152587895|MAD|0.10623862944453034|
co:ibague|co|Ibague|4.444675999999999|-75.24243799999999|IBE|0.011754948745091188|
es:javier|es|Javier|42.591946|-1.210056|PNA|0.49553945357761375|
es:linares|es|Linares|38.09690980000001|-3.6369803000000047|GRX|0.9333583593262323|
es:andújar|es|Andújar|38.03849|-4.051661899999999|ODB|0.7356145091089563|
es:bailen|es|Bailen|38.0951601|-3.7765276000000085|VDE|0.9083628755479609|
es:san jose|es|San Jose|36.7619796|-2.109434999999962|LEI|0.32776454396591614|
es:vera|es|Vera|37.2291388|-1.8611011000000417|LEI|0.6947793511659675|
es:astorga|es|Astorga|42.4549303|-6.053251100000011|LEN|0.4991733721957833|
es:tossa de mar|es|Tossa de Mar|41.722499|2.930367|GRO|0.27904557876914826|
es:platja daro|es|Platja d'Aro|41.817949|3.066856|GRO|0.29377248919599236|
es:torroella de montgri|es|Torroella de Montgri|42.0419133|3.1265315000000555|GRO|0.3114433691859307|
es:los alcázares|es|Los Alcázares|37.7505094|-0.847665099999972|MJV|0.3638391557355874|
es:lanjaron|es|Lanjaron|36.9187716|-3.4795034999999643|GRX|0.2678767188070239|
es:haro|es|Haro|42.5768716|-2.8502301999999418|VIT|0.32723393448507365|
es:agaete|es|Agaete|28.099846546875447|-15.701780319213867|LPA|0.236827768793845|
es:san bartolome de tirajana   las palmas de gran canaria|es|San Bartolome de Tirajana - Las Palmas de Gran Canaria|27.9249459|-15.573029499999961|LPA|0.026024852378601956|
es:mogán|es|Mogán|27.84514767491011|-15.762634277343752|LPA|0.22791582455209042|
es:islantilla|es|Islantilla|37.2108386|-7.2536747|FAO|0.706700214751666|
es:aranjuez|es|Aranjuez|40.03287211677227|-3.6048889160156254|OC1|0.1282298440772645|
cr:manzanillo|cr|Manzanillo|9.629899|-82.657922|CHX|0.23485977962392632|
mx:poniente|mx|Poniente|20.7286584|-103.42878100000001|M06|0.06433325818781001|
mx:norte|mx|Norte|19.378487|-99.208552|MEX|0.10049469773574868|
mx:valle|mx|Valle|20.5500693|-100.3965546|QRO|0.08162702728661607|
mx:nuevo vallarta|mx|Nuevo Vallarta|20.699529|-105.291712|NVR|0.007545553988938994|
ec:otavalo|ec|Otavalo|0.2343005|-78.26106720000001|OT1|0.003165232391158401|
es:ribadesella|es|Ribadesella|43.463083|-5.056138|S38|0.9506290588515584|
es:mieres|es|Mieres|43.25|-5.776667|LEN|0.7011499475069524|
es:boi|es|Boi|42.5224942|0.8344601000000011|ALV|0.6824107371852001|
pe:pisco|pe|Pisco|-13.7125368841976|-76.20512008666992|PIO|0.015094621629661135|
es:ses salines mallorca|es|Ses Salines, Mallorca|39.3384533|3.053030000000035|PMI|0.46447069148220693|
es:cala mesquida mallorca|es|Cala Mesquida, Mallorca|39.74374359999999|3.429013800000007|MAH|0.7118546329477774|
es:palmanova mallorca|es|Palmanova, Mallorca|39.5242182|2.5373263999999836|CM5|0.06641621902458643|
es:magaluf mallorca|es|Magaluf, Mallorca|39.50584185815384|2.532770545912001|CM5|0.07951753616033223|
es:santa ponsa mallorca|es|Santa Ponsa, Mallorca|39.516155|2.481391|CM5|0.12173786648976556|
es:valldemossa mallorca|es|Valldemossa, Mallorca|39.711452|2.62257|PMI|0.14450976681989486|
es:porto cristo mallorca|es|Porto cristo, Mallorca|39.54413479999999|3.3368180999999595|PMI|0.6871298539412146|
es:portocolom mallorca|es|Portocolom, Mallorca|39.4162793|3.258258|PMI|0.6271285379527312|
es:can picafort mallorca|es|Can Picafort, Mallorca|39.764412|3.158612|PMI|0.5444948592641993|
es:alcudia mallorca|es|Alcudia, Mallorca|39.85569870669521|3.147586910636165|PMI|0.5738339627829611|
es:campos mallorca|es|Campos, Mallorca|39.432579|3.01894029999994|PMI|0.3934127347483895|
es:andratx|es|Andratx|39.5744273|2.4202536999999893|CM5|0.179117296820447|
es:portals nous mallorca|es|Portals Nous, Mallorca|39.531847|2.569821|CM5|0.034251651438725036|
es:banyalbufar mallorca|es|Banyalbufar, Mallorca|39.6875579|2.5145325999999386|CM5|0.15958943715629015|
es:santanyi mallorca|es|Santanyi, Mallorca|39.3538601|3.130293199999983|PMI|0.52637583707324|
es:sillot mallorca|es|S'Illot, Mallorca|39.5698242|3.371959400000037|PMI|0.7217991346645917|
es:el arenal mallorca|es|El Arenal, Mallorca|39.4991953|2.7543375999999853|PMI|0.12573703520573162|
es:playa de muro mallorca|es|Playa de Muro, Mallorca|39.8089205|3.1182255999999597|PMI|0.5256987611399251|
es:pollença mallorca|es|Pollença, Mallorca|39.9073879|3.0830222|PMI|0.5490626121585516|
es:deia mallorca|es|Deia, Mallorca|39.747939|2.648374|PMI|0.17834744587445278|
es:soller mallorca|es|Soller, Mallorca|39.767116946991244|2.711048126220703|PMI|0.20668835045528702|
es:colonia de sant jordi mallorca|es|Colonia de Sant Jordi, Mallorca|39.317274|2.993808|PMI|0.42633602277727034|
es:calas de mallorca|es|Calas de Mallorca|39.4643455|3.2806786|PMI|0.6392432570312258|
es:cala millor mallorca|es|Cala Millor, Mallorca|39.60331|3.3850803|PMI|0.7356926918151694|
es:cala ratjada mallorca|es|Cala Ratjada, Mallorca|39.71004|3.456691|MAH|0.696273586266849|
es:cala dor mallorca|es|Cala d'Or, Mallorca|39.372606|3.22914|PMI|0.6115752823997558|
es:camp de mar|es|Camp de mar|39.53740217563649|2.4187752503651154|CM5|0.17967020068666417|
es:porto petro mallorca|es|Porto Petro, Mallorca|39.3609938|3.210322099999985|PMI|0.5977440902795375|
es:tudela|es|Tudela|42.0613816|-1.6063169000000244|PNA|0.7598750489680344|
ar:quilmes|ar|Quilmes|-34.718433111851645|-58.23904693294101|BUE|0.19633609164900878|
za:richards bay|za|Richards Bay|-28.770521296412177|32.05699858145431|RCB|0.005726538172051313|
co:riohacha|co|Riohacha|11.5384151|-72.91678379999996|RCH|0.007040794731387306|
mx:riviera nayarit|mx|Riviera Nayarit|20.85654|-105.350998|M18|0.09742997335368705|
es:valls|es|Valls|41.283998505385924|1.245574951171875|REU|0.18841853468663036|
es:cunit|es|Cunit|41.19725651800892|1.634044647216797|MNI|0.46300244859797324|
es:lampolla|es|L'Ampolla|40.811275746573315|0.707244873046875|REU|0.5281003708356709|
es:noja|es|Noja|43.4847877|-3.5281482000000324|SDR|0.2911688952043339|
ar:termas de río hondo|ar|Termas de Río Hondo|-27.50423190175877|-64.86228117261314|RHD|0.004814619777284799|
mx:tehuantepec|mx|Tehuantepec|16.3226994|-95.24232999999998|SCX|0.16125446406334965|
za:tembisa|za|Tembisa|-26.022189678282686|28.20141488712366|JNB|0.22634256058857677|
pa:aeropuerto de tocumen|pa|Aeropuerto De Tocumen|9.067178073337747|-79.38634872436523|PTY|0.17703922411796727|
bo:uyuni|bo|Uyuni|-20.461512|-66.8255|UYU|0.0047472248735373895|
es:covas|es|Covas|43.67196914689265|-7.613697052001954|LCG|0.8758238072676646|
cr:la fortuna|cr|La Fortuna|10.471079|-84.641628|A19|0.2701566483079855|
es:larrede|es|Larrede|42.552821589004665|-0.31673124062308494|LDE|0.6087279919501903|
cr:samara|cr|Samara|9.882166|-85.528567|SM3|0.004337361525159587|
es:bellaterra|es|Bellaterra|41.50904328857274|2.09115743637085|BCN|0.15594891845077266|
za:drakensberg|za|Drakensberg|-29.38807608403438|29.465957936161544|LAY|0.8954508733450192|
es:finisterre|es|Finisterre|42.89586856181779|-9.270555987832523|SCQ|0.729571258877667|
mx:guerrero|mx|Guerrero|17.613056|-99.95|ACA|0.7638131048469898|
cu:guama|cu|Guama|19.976643399806278|-76.50477286556594|BLG|0.09209480503357258|
mx:kolem jaa|mx|Kolem Jaa|17.444805|-92.761871|VSA|0.5721198376791379|
es:lerma|es|Lerma|42.025539758148106|-3.7614369409857327|VLL|1.0574909132458705|
es:manilva|es|Manilva|36.37693922957949|-5.250428916478996|GIB|0.27586108890301997|
ec:francisco de orellana|ec|Francisco de Orellana|-0.46108637755568793|-76.99256877657176|LJ1|0.21215588445662104|
es:puerto de alcudia mallorca|es|Puerto de Alcudia, Mallorca|39.832167|3.119964|PMI|0.5381976249073745|
es:salobreña|es|Salobreña|36.74571976615512|-3.586435317986144|GRX|0.41928269059280115|
mx:tlaxcala|mx|Tlaxcala|19.31657472481858|-98.24015640931158|TT1|0.010718449522796812|
es:loja es|es|Loja ES|37.1661897|-4.149075000000039|AGP|0.5216596709072572|
pa:bluff beach|pa|Bluff Beach|9.403278|-82.247845|BOC|0.06787887675116643|
za:bergville|za|Bergville|-28.730512230592844|29.351798842677937|LAY|0.46488886710282995|
es:los gigantes|es|Los gigantes|28.244643485643564|-16.84015249655204|TCI|0.21617546518620484|
mx:lagos de moreno|mx|Lagos de Moreno|21.35740837564228|-101.93528539804835|LOM|0.014025610003901843|
co:manzanillo del mar|co|Manzanillo del Mar|10.517180563630447|-75.49907684326173|CTG|0.1184756597928579|
es:capdepera mallorca|es|Capdepera, Mallorca|39.7023646|3.4353221999999732|MAH|0.7189785777087756|
es:alcocéber|es|Alcocéber|40.2479697|0.28067169999997077|VLC|1.0224660025149683|
za:simons town|za|Simons Town|-34.1937654|18.435665299999982|CPT|0.27376620839915067|
za:white river|za|White River|-25.3299288|31.016307900000015|NLP|0.15171538726131453|
es:cabo de palos|es|Cabo de Palos|37.6333071|-0.693318999999974|MJV|0.5575717556256129|
es:corbera de llobregat|es|Corbera de Llobregat|41.41054830178558|1.9339370727539065|MNI|0.21816671198481985|
es:miajadas|es|Miajadas|39.150364271737175|-5.908155441284181|QWX|0.4915118215245608|
za:dullstroom|za|Dullstroom|-25.41876082649005|30.10454552248121|NLP|0.8675469271500003|
es:los belones|es|Los Belones|37.62258595913689|-0.7762517708761153|MJV|0.5028743443588845|
ar:plaza huincul|ar|Plaza Huincul|-38.93796377809744|-69.1035710301585|NQN|1.0436404388599396|
es:vall de nuria|es|Vall de Nuria|42.39722944572137|2.160533665737603|ALV|0.6521818377033746|
es:chinchon|es|Chinchon|40.13584079730782|-3.423614501953125|OC1|0.1936830153552474|
pe:churin|pe|Churin|-10.811818031646737|-76.87562844934293|SMG|0.7971608027101506|
pe:huancavelica|pe|Huancavelica|-12.756298607622593|-75.01738721388394|AYP|0.9006315699798486|
pe:huancayo|pe|Huancayo|-12.081105578642656|-75.20140040433036|JAU|0.4103743526842425|
pe:huaraz|pe|Huaraz|-9.526115|-77.528779|ATA|0.004072353864780357|
pe:moquegua|pe|Moquegua|-17.206691672284293|-70.93319631647319|PE5|0.018025039061794333|
pe:chachapoyas|pe|Chachapoyas|-6.226183745567667|-77.87628435253384|CHH|0.007152893198979424|
es:mogro|es|Mogro|43.42649456970131|-3.972244262695313|S38|0.14122403321697466|
es:monforte del cid|es|Monforte del Cid|38.37746115487395|-0.7312774658203125|YJE|0.2293670719433581|
es:mutxamel|es|Mutxamel|38.41244136986483|-0.4439163208007813|ALC|0.07297465161073084|
es:navata|es|Navata|42.22394122568158|2.856101989746094|GRO|0.24698696937513487|
es:talayuela|es|Talayuela|39.987642831840844|-5.618133544921876|QUQ|0.908791045038758|
cu:guardalavaca|cu|Guardalavaca|21.115889851122233|-75.82901000976564|GLV|0.00638790484349586|
pa:paso canoas|pa|Paso Canoas|8.53315158731406|-82.83897399902345|DAV|0.41778192035177275|
mx:armeria|mx|Armeria|18.969935255053898|-104.0398406982422|ZLO|0.33093399880826213|
mx:comala|mx|Comala|19.320539266777345|-103.75488281250001|CLQ|0.09702664292085159|
mx:coquimatlán|mx|Coquimatlán|19.20288950660437|-103.8094711303711|CLQ|0.09348829885090373|
mx:ixtlahuacan|mx|Ixtlahuacan|19.00077668148117|-103.73651504516602|CLQ|0.22981748512595954|
mx:minatitlan|mx|Minatitlan|19.38370463414803|-104.04945373535158|CLQ|0.3635448779665141|
mx:tecoman|mx|Tecoman|18.909372071510145|-103.87144088745119|CLQ|0.35459358555915693|
mx:villa de alvarez|mx|Villa de Alvarez|19.259132085945254|-103.74398231506349|CLQ|0.037733670207471405|
es:santa cruz de la palma|es|Santa Cruz de la Palma|28.67793769486622|-17.768669128417972|GMZ|0.879375111601623|
es:morro jable|es|Morro Jable|28.050166892603695|-14.353466033935549|FUE|0.4302251140910104|
es:sant esteve sesrovires|es|Sant Esteve Sesrovires|41.49276374855329|1.8717956542968752|MNI|0.1199511126117607|
es:el brull|es|El Brull|41.81658513965653|2.3054981231689458|CE5|0.4131570012086299|
es:pilar de la horadada|es|Pilar de la Horadada|37.86509663749013|-0.7875823974609376|MJV|0.36118222166196445|
pe:tortugas|pe|Tortugas|-9.363877191202876|-78.40667724609376|CHM|0.3479910412749373|
pe:puerto eten|pe|Puerto Eten|-6.92813092960256|-79.86597061157228|CIX|0.16782101454065726|
es:san vicente de la barquera|es|San Vicente de la Barquera|43.381970926981516|-4.397621154785157|S38|0.2893065575522948|
ec:montanita|ec|Montanita|-1.830285558065514|-80.72547912597658|AR5|0.024705467472787932|
co:nuqui|co|Nuqui|5.703447982149503|-77.26135253906251|NQU|0.02249098889847603|
pe:guadalupe|pe|Guadalupe|-7.241498387894064|-79.48245561565274|PA1|0.1818866555486272|
ec:cotopaxi|ec|Cotopaxi|-0.6646735330829883|-78.44999051070774|MU2|0.16863568674929455|
do:las terrenas|do|Las Terrenas|19.312667654662267|-69.53814723703545|LT1|0.004942598029063726|
ar:villa carlos paz|ar|Villa Carlos Paz|-31.417383714303615|-64.494357513031|AR_036|0.006219534551748752|
ar:luján|ar|Luján|-34.57053604321467|-59.12154370802456|BUE|0.7247489121504966|
pe:tingo maría|pe|Tingo María|-9.294904388605078|-75.9978935820982|TGI|0.012568244811175897|
mx:uxmal|mx|Uxmal|20.35549646991341|-89.76997196718004|UX1|0.03586054621013821|
mx:zacatlán|mx|Zacatlán|19.92885852138925|-97.9606486146804|ZP3|0.006664327716110872|
es:astun|es|Astun|42.80995069999999|-0.5071777000000566|PUF|0.5097865245647489|
es:culla|es|Culla|40.3374631|-0.1648125000000391|VLC|0.8843113122751761|
mx:uruapan|mx|Uruapan|19.41586276770107|-102.05069215132994|UPN|0.019833796842765903|
es:medina de rioseco|es|Medina de Rioseco|41.8823041|-5.042955799999959|VLL|0.37388272978358605|
pa:cocle playa blanca|pa|Cocle, Playa Blanca|8.466182679762255|-80.39931470411832|A07|0.9240680739197369|
cu:sancti spiritus|cu|Sancti Spiritus|21.92761724709426|-79.44320807479633|USS|0.0025817497764419038|
es:sa coma mallorca|es|Sa Coma, Mallorca|39.5759267|3.372904500000004|PMI|0.7227718861716232|
es:palacios de la valduerna|es|Palacios de la Valduerna|42.32708860208345|-5.94010291490693|LEN|0.4482636978595401|
ec:pujili|ec|Pujili|-0.9550466294190159|-78.69497854191509|PU9|0.002922369656798923|
ec:salcedo|ec|Salcedo|-1.0437500506716617|-78.59194732171103|SA3|0.03436063622739603|
es:archidona|es|Archidona|37.09431231037574|-4.38532221817789|AGP|0.37551692958191407|
co:aracataca|co|Aracataca|10.590688435532542|-74.18792955742711|CO_0518|0.5241274426661374|
es:abanto y ciérvana|es|Abanto y Ciérvana|43.3182170227513|-3.071813984614522|BIO|0.15736825736246496|
mx:bahuichivo|mx|Bahuichivo|27.406964553407462|-108.06807650822094|PB1|0.2201036933366183|
es:burgui|es|Burgui|42.720779424269296|-1.0023503981463762|PNA|0.6552058679754706|
es:enkarterri|es|Enkarterri|43.25|-3.21|BIO|0.2799999999999998|
ar:esquel|ar|Esquel|-42.91719579225144|-71.32153957689376|EQS|0.017891190319376322|
es:fraga|es|Fraga|41.52348177174372|0.3455204626615114|REU|0.8459177196000557|
ec:reserva ecologica yarina|ec|Reserva ecologica Yarina|-0.46409655462725974|-76.84501350034004|LJ1|0.16554833202310276|
ec:santa elena|ec|Santa Elena|-2.1741550835080545|-80.85773246360047|A03|0.03954826683200246|
es:santa margalida|es|Santa Margalida|39.70162016487751|3.1032354122986874|PMI|0.4719176297817644|
ar:neuquen|ar|Neuquen|-38.9525|-68.064167|NQN|0.004859412413034114|
mx:ocotlan de morelos|mx|Ocotlan de Morelos|16.792346574360067|-96.67032853960664|OAX|0.29035374188571755|
cr:peninsula de osa-16|cr|Peninsula de Osa|8.541504118114375|-83.50219479612063|PJM|0.17854007327680652|
co:san basilio de palenque|co|San Basilio de Palenque|10.103592079139517|-75.19747065965076|CO_0136|0.28743958834806527|
es:la parra badajoz|es|La Parra, Badajoz|38.5229031|-6.6275022|QWX|0.48498239287055456|
co:raquira|co|Raquira|5.53811892285934|-73.63295621533914|VI1|0.13225379825601657|
es:a rua|es|A Rua|42.4|-7.1|OVD|0.7028060614422723|
es:sober|es|Sober|42.46180084890224|-7.587017380607421|SCQ|1.0428797340452336|
es:sigüenza|es|Sigüenza|41.076327639696274|-2.640626728469641|BJ1|1.1433799658106338|
mx:san juan chamula|mx|San Juan Chamula|16.798617482239052|-92.68893377059672|SZT|0.07380826007943975|
co:sogamoso|co|Sogamoso|5.718846174867693|-72.92719570339084|SOX|0.012856178440396734|
